row_id,subject,session,speed_mean,theta_power,theta_frequency,theta_amp_cv,theta_cycle_duration_sd,raw_firing_rate,population_event_rate,active_units,events_per_cycle_mean,events_per_cycle_sd,events_per_cycle_q25,events_per_cycle_median,events_per_cycle_q75,frac_cycles_ge2,phase_sin,phase_cos,phase_R,phase_entropy8,population_isi_cv,cycle_phase_R_mean,cycle_phase_R_sd,cycle_phase_entropy8_mean,cycle_phase_entropy8_sd,cycle_pairdist_mean,cycle_pairdist_sd,cycle_gap_cv_mean,cycle_gap_cv_sd,cycle_occ32_mean,cycle_occ32_sd,n_ca1_pyramidal,n_theta_cycles,n_phase_events,lfp_source,tma_mean_d4,tma_sd_d4,tma_mean_d5,tma_sd_d5,tma_mean_d6,tma_sd_d6
M02_20240314:171,M02,M02_20240314,1.724205427331935,1.4081631956692453e-08,8.323305254713404,0.41292038559913635,0.018012957754771845,169.4,149.7,125,17.97590361445783,8.983692412168296,11.5,17.0,24.5,1.0,-0.008138775691039367,-0.13466757966202844,0.1349132931989203,0.9912510370491208,1.5005339514658647,0.38199874434305703,0.21623335052638554,0.7925883093315703,0.15378367224558254,0.22399892467492497,0.04412326207866045,1.1058392688913827,0.43825839791795135,0.7973435389867479,0.13304866459029305,156,83,1497,Best_Ripple_channel_LFP_CA1,0.9352526811366165,0.11368250037274306,0.9602321411306798,0.11032976121462094,0.9824036612931291,0.09480448421213318
M02_20240314:172,M02,M02_20240314,1.329236382549556,1.0805137345702098e-08,8.035355564483622,0.43391260504722595,0.01775209026738304,150.6,135.0,126,17.125,7.222284431193726,12.0,16.0,22.0,1.0,0.009289411222205004,-0.16696452661645664,0.16722274459269196,0.9880335637460379,1.4544636559292028,0.3637412096922419,0.17089965850616926,0.7938642487868295,0.11351825298517688,0.23103383414541784,0.031710576419319035,1.2103306585277995,0.391431632603974,0.7755873314505438,0.12179874634846695,156,80,1340,Best_Ripple_channel_LFP_CA1,0.928441947357529,0.1109816830228931,0.946180045495576,0.09674153840069045,0.9683379378853452,0.08087571084188225
M02_20240314:173,M02,M02_20240314,1.5877517988211751,1.4134887507469192e-08,8.346741753821052,0.44742047786712646,0.018071981974165954,159.2,140.3,127,16.710843373493976,7.877925504576492,11.0,16.0,23.0,0.9879518072289156,0.028567561842485406,-0.0780480587334958,0.08311200311442046,0.996197349378639,1.5395729751600047,0.3739352587789372,0.19636730655610765,0.798474146125231,0.14728444840978544,0.2266185265132178,0.04045432398628525,1.1374774066780997,0.3989581608923518,0.7854283807820467,0.1261722127602981,156,83,1403,Best_Ripple_channel_LFP_CA1,0.939641726976522,0.128231614833845,0.9554602222599016,0.11196044280681457,0.9739814903586758,0.09268355308882673
M02_20240314:174,M02,M02_20240314,1.3453645786531374,1.0518523743024956e-08,7.772020725389261,0.4065868556499481,0.021481896133021948,138.8,126.7,126,16.435897435897434,7.73185306259449,11.0,16.0,21.0,1.0,-0.04817115619562804,-0.07573829500113569,0.08975939849900204,0.9940725845796331,1.3854086641026413,0.3229206511199848,0.17420829449651895,0.7932391628538583,0.11161186301889807,0.23809904740985838,0.029361794178737764,1.1677021942651606,0.38280638148606594,0.7853406222265181,0.13558436530364346,156,78,1267,Best_Ripple_channel_LFP_CA1,0.9427391112652773,0.1139053495576003,0.9560641225939515,0.10561880127952845,0.9726974465041957,0.0900686175449223
M02_20240314:175,M02,M02_20240314,2.289124707087343,1.314666397249925e-08,8.29288025889898,0.5028784871101379,0.017956017059198966,153.6,138.9,123,16.70731707317073,6.6527406491713625,12.0,17.0,21.0,1.0,-0.004024350140212716,-0.05495064337600077,0.055097809407338945,0.9979721735433813,1.3606964985552508,0.31228073420292496,0.1793412872117433,0.8173643592905321,0.11077681943598744,0.23744125962831752,0.029995672760084933,1.0683822996722572,0.2677979562412519,0.7794011390540423,0.10627106657484943,156,82,1383,Best_Ripple_channel_LFP_CA1,0.9515154122148892,0.08820127830206904,0.9618005532483136,0.08101208129514505,0.9798486574634164,0.06961489979120226
M02_20240314:176,M02,M02_20240314,8.181019676359618,1.6837756284232153e-08,8.523866827116137,0.46698182821273804,0.020483565866035145,207.2,185.1,125,21.71764705882353,7.520783527927764,17.0,20.0,27.0,1.0,0.015634049906451793,-0.09273563220918403,0.09404425021081553,0.9951704672549224,1.2065859103399732,0.2409298299220096,0.14907763332888216,0.8782443826756062,0.09852528803166166,0.24403830595041393,0.017776626097117738,1.0246594515984264,0.29074703624857223,0.7465534503751702,0.09932841180182178,156,85,1851,Best_Ripple_channel_LFP_CA1,0.9794092416272473,0.09705007300800572,0.9910909320353205,0.08925002053148344,1.0081164672268224,0.07680199634532299
M02_20240314:177,M02,M02_20240314,7.646861207466352,1.7512141332320887e-08,8.343265792610076,0.4411652982234955,0.01781778105876738,220.3,196.4,133,23.44047619047619,7.813104824551266,18.0,22.5,27.0,1.0,-0.023320158967738144,-0.06939195595668174,0.07320569216785425,0.9961920607032138,1.1360722502503364,0.230112915455254,0.1322430690002441,0.8959617421587748,0.07710951129639276,0.24540298779690883,0.01736377386890714,0.9960526073999676,0.2613918836211586,0.75266364969417,0.09252454755009325,156,84,1964,Best_Ripple_channel_LFP_CA1,0.9905131967130959,0.06585462588156174,1.0104472510823155,0.06972456585477939,1.025930031758213,0.06360679584169486
M02_20240314:178,M02,M02_20240314,4.061325793811291,1.4774857563863871e-08,8.39061868176319,0.48660051822662354,0.01782033955648508,216.0,193.9,125,23.216867469879517,7.750764231038665,17.0,21.0,30.0,1.0,0.04480147348171232,-0.09785235859923332,0.10762089067446674,0.9935683407129235,1.140175369404344,0.25060172178286955,0.12572864053653451,0.8950701771023347,0.06899402049443142,0.24417425737325504,0.014762846102205173,0.9994911060964404,0.250400612650524,0.7580133436138208,0.10389894769303236,156,83,1939,Best_Ripple_channel_LFP_CA1,0.9895178484217916,0.0763509216235146,1.0107509642063923,0.07448829290975757,1.0254817896344413,0.06595767023592854
M02_20240314:179,M02,M02_20240314,0.6648877948674763,1.160628218541208e-08,8.266932270916366,0.47223204374313354,0.019849092737863987,175.6,157.1,122,18.951807228915662,8.788717288213464,13.0,17.0,23.0,1.0,0.09616889693618418,-0.09615110114807907,0.13599077538535673,0.990139047289756,1.3010583751823763,0.31481942418666947,0.17934069942829173,0.8272885678033172,0.11148825501550542,0.23527920054512974,0.03122469206679714,1.1197177499074225,0.30395366102135263,0.7714171283051126,0.10398347170134031,156,83,1571,Best_Ripple_channel_LFP_CA1,0.9485343274594877,0.10355207346137951,0.967331936743648,0.09128454170042903,0.9873715912997755,0.08102085862270296
M02_20240314:180,M02,M02_20240314,7.6387324111569415,1.7720121627821646e-08,8.416833667335037,0.5574021935462952,0.01631945855354201,199.8,177.4,126,21.095238095238095,8.065423819515672,16.0,20.0,25.25,1.0,0.001139630983825597,-0.049278873659706984,0.049292049540962064,0.9966689366142274,1.1840900209899325,0.2366445813013162,0.14427935455533428,0.8716200743202165,0.09159400123510161,0.24528357545056723,0.01750704066738959,0.9830713367836946,0.2257556228312876,0.7771698765232442,0.10398430728663385,156,84,1774,Best_Ripple_channel_LFP_CA1,0.9849971560393513,0.07633910970639143,1.0054802921851917,0.07487098973902151,1.020473753439177,0.06830057946090642
M02_20240314:181,M02,M02_20240314,4.61905279524338,1.681635568687482e-08,8.22759714512239,0.5162349939346313,0.019504409260663685,200.7,181.0,131,22.02409638554217,8.469422624969935,16.0,21.0,26.0,1.0,-0.014491230488735688,-0.07913256001439284,0.08044847926163146,0.9967108087698657,1.0966478518593905,0.2127047197184119,0.10775825218988194,0.8876119430421059,0.09641352477248188,0.2508512306872694,0.023300894273474617,0.9765232152923559,0.23314605126542368,0.7625607696949693,0.09742554058719133,156,83,1810,Best_Ripple_channel_LFP_CA1,0.9835882372812427,0.06598174712585757,1.0030244292114028,0.06628079422250685,1.0187687993608627,0.06047862527529363
M02_20240314:182,M02,M02_20240314,10.54390185632597,2.1949681835325048e-08,8.216432865731822,0.4692024886608124,0.01860338997704202,233.9,204.8,127,24.902439024390244,7.985495734509267,20.0,25.0,29.0,1.0,0.0034786995164914625,-0.11954810168973205,0.11959870387234367,0.9918167361568222,1.2267266419515035,0.24742600564215594,0.12686062521225372,0.8914894886878417,0.06576040265141586,0.24325587857913125,0.015342104601756988,1.0583782713782688,0.27893412566382636,0.7168386304502213,0.09453590843206311,156,82,2048,Best_Ripple_channel_LFP_CA1,0.9714318524414063,0.07444161582087452,0.9889635163431915,0.0714443183549796,1.0088514287952555,0.06544537207217027
M02_20240314:183,M02,M02_20240314,1.4752449863439345,9.539946436535634e-09,8.457511075312302,0.4168582856655121,0.019540269847820473,209.9,188.2,123,22.321428571428573,8.42423456790452,16.75,21.0,26.0,1.0,0.053791032355424186,-0.08129657985979497,0.09748132671831211,0.995458576790813,1.1931315642239366,0.26633770776438537,0.15921937558975297,0.8802857399064394,0.10086490483877039,0.24059626157408792,0.025310391576116923,1.0208615276208504,0.3078542533005954,0.759328292432053,0.10290990178024248,156,84,1882,Best_Ripple_channel_LFP_CA1,0.9811757937830217,0.09902376986626381,1.0020010585310115,0.09563165381882266,1.0175830345498817,0.081479562143984
M02_20240314:184,M02,M02_20240314,9.345945082732234,1.5700922391848894e-08,8.30332132853058,0.4022098183631897,0.017834054004154335,186.7,167.6,125,20.16867469879518,6.722403891154968,15.5,20.0,24.5,1.0,-0.0012628141071938837,-0.08063315340330324,0.08064304140612481,0.9965645936573178,1.1552354011422215,0.2566339144698565,0.14596919819838902,0.8798840254091433,0.08298985716290612,0.24361309569953504,0.01971709896400827,1.0244048184664962,0.23483196236671428,0.7693950350421322,0.09825599474311258,156,83,1676,Best_Ripple_channel_LFP_CA1,0.9820898119497091,0.08269433743079473,0.9954021538042279,0.07962600615840416,1.010935987500226,0.07089544986632794
M02_20240314:185,M02,M02_20240314,6.3456277499141045,1.992237788265962e-08,8.479648842777815,0.4873184561729431,0.01512628446755164,209.3,188.3,136,22.176470588235293,7.644133247742592,16.0,22.0,27.0,1.0,0.004656188813617618,-0.07734453279908131,0.07748455877254656,0.9963807280321976,1.2169708572676485,0.2484873697908854,0.1476021581924717,0.8823644339490444,0.08340727395743137,0.24319431073162345,0.01958654579527127,1.048454375870032,0.2552615917907834,0.7499097628929624,0.09714204002622086,156,85,1883,Best_Ripple_channel_LFP_CA1,0.9792340470581997,0.07649723567312172,0.9949403774625423,0.07680745731103149,1.0114388164517434,0.0707495042764666
M02_20240314:186,M02,M02_20240314,8.295169768154157,2.059250011588903e-08,8.6,0.3267124593257904,0.017056757269081003,220.4,197.4,139,22.988372093023255,7.427285445130498,18.0,23.0,28.75,1.0,0.030241583380486815,-0.08309393916519799,0.08842599217056352,0.9952216040875654,1.1667461206835008,0.24753215341164736,0.1441759545825109,0.8933010210687171,0.08301916838537246,0.2438443980980466,0.019714116123495114,0.9846640193601456,0.2494064240630958,0.7581943221295797,0.09468072372777277,156,86,1974,Best_Ripple_channel_LFP_CA1,0.993897175690785,0.06946090074064426,1.0143425924242557,0.07274501301780217,1.0269129958272165,0.06466404479827127
M02_20240314:187,M02,M02_20240314,1.2785497806063935,1.5797566275009576e-08,8.634378721714947,0.4086298942565918,0.014252318241177812,208.4,183.4,133,21.160919540229884,7.126552973503293,16.0,20.0,24.5,1.0,0.05811343586946774,-0.08386677434447525,0.10203336350185595,0.9944473084889499,1.1927046679068272,0.2515359453864713,0.1428557124218263,0.8711607866716551,0.08889353251960443,0.24344897596535212,0.01886478979161467,1.0546567566562524,0.27998212007114054,0.7686053644744214,0.10134376996736312,156,87,1834,Best_Ripple_channel_LFP_CA1,0.9707024455349927,0.0867013701443885,0.9937352171451936,0.08455602268945951,1.0083001000148015,0.0716841668518894
M02_20240314:188,M02,M02_20240314,6.465767394092773,1.3234669508821328e-08,8.193363375665607,0.40876421332359314,0.014857892247076225,215.2,190.6,133,23.3,7.644639058131778,17.0,23.0,27.25,1.0,0.041702721992017924,-0.062386232370374835,0.07504104883937818,0.9968641491940834,1.1734095082984741,0.24050276347787367,0.15909624929256935,0.892102058201778,0.0881809042908058,0.24274458139759797,0.02147322683587382,1.0194249764340182,0.31228500998661046,0.7438860724229366,0.09532689925714814,156,80,1873,Best_Ripple_channel_LFP_CA1,0.9842197852257829,0.0894334740505673,1.0014602456979649,0.08959338202544853,1.0170474694773326,0.08022011902009617
M02_20240314:189,M02,M02_20240314,6.234887922673412,2.185981024955195e-08,7.9190056134718825,0.4737480878829956,0.016759946689867404,234.6,207.8,135,26.265822784810126,7.167785590814254,22.0,25.0,30.5,1.0,-0.02969918720141472,-0.04507231924071827,0.05397736268253478,0.9982213608694873,1.0307457759730505,0.17711816385590584,0.11127007715549694,0.9220069525700375,0.06463264526999078,0.24964052019310548,0.01569023984807902,0.9239942411803187,0.21570582194879384,0.7334853579763838,0.08437494208499453,156,79,2078,Best_Ripple_channel_LFP_CA1,1.0023671069182514,0.06778244374743694,1.0243148515233689,0.06496052217673319,1.035286610876711,0.05696996968109877
M02_20240318:0,M02,M02_20240318,1.370573083877623,2.414896275612204e-08,8.33668139815176,0.6052558422088623,0.018568202307610217,228.1,201.3,75,24.08433734939759,7.230026851613445,19.5,24.0,28.0,1.0,0.02033213518475749,-0.03639744177461705,0.04169135988316874,0.9967776686009308,1.2552228908010838,0.24153628397535865,0.13077000284995097,0.9007279195852895,0.08030729865931734,0.24423595089754074,0.017972881017026397,0.9792093703082044,0.268050915632369,0.7411141973698342,0.0851270285601959,78,83,2013,Best_Ripple_channel_LFP_CA1,0.9924289574852801,0.0768215066278572,1.0098679180882015,0.07324392811698313,1.026553159234481,0.06252687221336792
M02_20240318:1,M02,M02_20240318,6.500288248206419,1.7721781556076443e-08,8.479648842777046,0.38652828335762024,0.014795260048051826,250.7,217.2,77,25.63529411764706,6.851915023976751,21.0,25.0,29.0,1.0,0.011532957103852923,-0.01499410528539616,0.018916455610627925,0.9998653877783344,1.0764289028012333,0.18444887395653112,0.1059110111528876,0.905950942436891,0.06128928252049811,0.24925670642969067,0.010779789513457028,0.9736414394617182,0.22604145045164672,0.7204100358404953,0.09033391273893916,78,85,2172,Best_Ripple_channel_LFP_CA1,0.98474965480032,0.06721225984352693,1.0031915211005928,0.0734784768716755,1.0215830290607588,0.0653984408336515
M02_20240318:2,M02,M02_20240318,5.491702065570791,1.424689688623638e-08,8.413461538461219,0.3976975679397583,0.015140421328513247,182.3,163.5,71,19.404761904761905,8.307521700850232,14.0,19.0,24.0,1.0,0.02672373844746719,-0.014869736381950053,0.030582139504575626,0.9988129229172316,1.2892225970613467,0.24957971016091943,0.15439776037726835,0.8608206405163431,0.11106878630477318,0.24522504393525565,0.02338392199204821,1.0103938447608103,0.3119562231597681,0.7984087834746931,0.10499274645532737,78,84,1635,Best_Ripple_channel_LFP_CA1,0.9822821089466074,0.09929888551879158,1.0041443391892337,0.08799467548327813,1.01939089577201,0.07329063514008832
M02_20240318:3,M02,M02_20240318,1.4305980715449078,1.5000745387428798e-08,8.282828282828588,0.4337276220321655,0.018993207870103602,201.7,173.2,71,20.975609756097562,8.067578169738544,16.0,21.0,27.0,1.0,0.0042370877291865415,0.004105078391113167,0.005899540746702868,0.9986407964000522,1.2237439697773596,0.22669479020172936,0.13601977189061093,0.8701981365448233,0.10734755814440829,0.2470998501704418,0.017871925105899203,0.9905079182725471,0.24718981342771518,0.7634934061300154,0.11332176214755196,78,82,1723,Best_Ripple_channel_LFP_CA1,0.9858724277409566,0.09195968134830924,0.9990615784651233,0.09062297435143676,1.0111282652896456,0.08375070807828092
M02_20240318:4,M02,M02_20240318,10.473005500652953,1.497215107428562e-08,9.032517061421169,0.2953462302684784,0.009227760321433357,230.4,199.9,73,22.166666666666668,5.683111190975307,18.0,22.0,25.0,1.0,0.019573865702985176,-0.05534807441342919,0.05870728711014497,0.997498442350712,1.04941316929237,0.20599708606874517,0.11639103219927391,0.8978539569385329,0.06283203190160352,0.24853825604995222,0.012988485336013255,0.950314291613158,0.20121410049995558,0.763581730988819,0.08506978332262048,78,90,1999,Best_Ripple_channel_LFP_CA1,0.9963961728061899,0.06733907834976184,1.0145180454261664,0.07060493468675727,1.0305599931594136,0.06532290702959692
M02_20240318:5,M02,M02_20240318,2.901133885413372,1.3069717006698465e-08,8.644674085850294,0.37380632758140564,0.01539819851503673,266.7,227.1,76,26.183908045977013,6.786663967325892,22.0,25.0,31.0,1.0,0.031946098548973456,-0.04141939037655967,0.05230792589719619,0.9984972612374242,1.0998240789226397,0.19085532130307525,0.11742115455108297,0.9064510556418436,0.06857047544102308,0.24787592787960114,0.013228000801347263,1.012677601928834,0.2387814309097687,0.7084595929398524,0.08089386968193994,78,87,2271,Best_Ripple_channel_LFP_CA1,0.9738164419292872,0.0773811713508193,0.9929256253998,0.07652662865956349,1.0133746569377218,0.06538868874194345
M02_20240318:6,M02,M02_20240318,2.54702237242317,1.4305129620847945e-08,8.534136546184707,0.38963645696640015,0.017246929658092287,229.5,195.3,72,22.91764705882353,7.4261631519691145,17.0,22.0,28.0,1.0,0.0021631533310235516,-0.045303873134854344,0.045355486474653706,0.9987062890972226,1.1820913828516548,0.216327001379915,0.12262779608218875,0.8863293860191795,0.08472705084815274,0.24664652365830322,0.013802077144603611,1.0389384793599126,0.23239772212885554,0.7312289159832488,0.08907534698526257,78,85,1953,Best_Ripple_channel_LFP_CA1,0.9714286330329879,0.07972582758529746,0.9854585897460747,0.08006892696450446,1.0051929611503876,0.07518934815715358
M02_20240318:7,M02,M02_20240318,10.122285639585769,1.7118619506001962e-08,8.785942492013112,0.3979540169239044,0.012097824877624033,224.5,197.4,72,22.46590909090909,7.407589869168073,17.0,22.0,27.0,1.0,0.030790171002611853,-0.029677575325345287,0.04276439064878188,0.9985000629808884,1.0915610862137413,0.21003370740278166,0.11549671116605577,0.90113595280162,0.06564571033531941,0.24832511595738885,0.0119757114307197,0.9743653298946218,0.20749885960830441,0.755032158208963,0.09439528016728546,78,88,1974,Best_Ripple_channel_LFP_CA1,0.9992826442251738,0.06450633321302153,1.0126873592083994,0.06900120090189633,1.0281627289888768,0.0600468555599963
